71,78,83,65,42
72,68,47,43,30
70,86,96,93,63
61,105,157,192,160
78,87,73,76,50
98,78,81,50,51
66,72,79,59,51
97,50,64,58,33
90,130,113,137,81
73,38,28,25,8
65,65,62,57,24
63,139,196,249,264
58,84,100,97,86
58,56,52,36,20
94,124,84,84,55
62,69,56,38,26
86,44,38,27,6
73,78,75,88,67
78,64,54,41,23
72,63,32,35,17
73,81,72,57,46
93,99,89,107,60
109,85,104,92,45
72,74,89,83,37
70,79,67,78,44
72,67,79,73,49
89,47,63,58,30
75,72,53,55,18
61,69,48,61,28
103,120,95,87,50
69,67,53,53,24
52,55,47,53,26
68,71,81,78,56
81,75,72,67,41
87,81,68,96,48
83,75,63,62,34
86,79,111,102,63
80,84,73,58,47
77,79,88,113,51
74,80,43,41,14
66,56,46,36,11
62,60,47,29,14
84,70,71,69,42
86,81,42,37,19
72,54,36,11,9
74,58,26,15,12
74,56,35,21,12
63,57,55,28,19
76,90,66,79,39
69,45,30,18,4
75,73,42,22,24
76,93,67,46,32
64,73,31,33,6
64,66,27,24,8
89,91,100,103,65
64,54,51,49,17
81,66,67,46,29
92,51,31,43,20
65,59,56,30,13
59,99,93,122,79
92,103,116,109,61
79,64,46,39,22
82,83,81,77,45
74,87,102,105,61
72,80,81,79,44
83,99,107,120,90
49,41,36,31,16
81,78,69,68,48
81,40,21,8,9
97,71,60,91,41
100,154,118,164,110
84,90,88,114,69
72,80,64,91,72
70,40,27,5,3
76,63,82,78,55
69,73,62,69,51
87,87,83,79,49
62,78,59,62,26
67,110,185,258,351
64,40,33,11,5
81,119,76,128,60
73,71,81,70,48
61,47,31,10,10
84,133,137,198,169
57,94,57,69,27
100,96,123,145,113
99,92,86,56,43
60,78,46,41,38
87,77,77,81,52
68,93,125,121,102
59,67,64,56,30
89,71,88,101,61
81,106,121,120,97
70,55,31,36,13
64,62,71,39,27
72,91,81,146,94
73,45,60,34,19
65,85,128,129,114
83,79,58,53,49
93,50,57,34,9
71,38,38,30,20
56,71,72,65,35
91,78,75,82,43
78,53,59,45,23
94,90,74,60,41
76,51,53,31,15
70,86,72,65,36
71,54,37,57,27
73,72,82,71,37
87,84,83,62,52
88,79,94,82,55
90,45,38,28,12
82,84,86,92,53
67,36,20,10,0
66,102,89,92,45
86,71,48,41,20
55,74,69,80,30
88,106,125,133,129
55,42,36,40,13
76,79,98,95,56
67,71,74,32,24
73,62,48,28,21
67,65,61,68,29
89,72,104,127,93
63,122,108,160,117
78,33,25,7,3
77,64,48,30,23
58,85,85,114,74
95,81,61,51,24
79,66,56,50,13
88,84,88,59,45
76,75,56,43,29
78,45,40,21,10
73,65,63,71,39
80,81,99,91,42
70,97,151,168,155
76,76,115,135,76
62,73,68,56,24
63,84,70,73,48
77,78,98,97,68
73,76,51,45,35
71,101,89,113,79
63,64,56,44,29
79,101,55,86,64
81,51,47,40,6
78,38,17,5,1
74,67,85,82,42
68,99,96,62,38
84,87,90,94,57
65,57,46,36,19
61,70,85,63,68
68,103,111,115,80
72,56,49,48,16
58,70,84,79,56
84,78,63,65,53
92,81,65,70,37
79,81,44,53,26
59,36,40,22,17
65,95,105,142,102
71,84,61,112,62
78,70,75,74,19
71,95,109,86,46
80,87,91,139,86
74,57,26,16,17
92,60,75,84,48
61,81,96,102,68
80,81,45,34,13
68,69,72,110,90
78,70,61,39,14
66,85,81,75,56
69,45,52,31,10
58,64,79,48,54
85,66,70,61,34
85,104,101,99,86
82,95,122,130,109
62,56,67,51,25
62,71,76,56,30
74,61,51,39,28
59,38,27,14,1
88,85,113,134,78
56,69,69,41,28
71,109,68,85,50
98,65,67,53,19
60,84,66,87,57
72,95,118,119,94
74,80,90,84,65
64,70,60,73,39
77,56,49,41,11
89,76,61,45,40
94,51,48,64,36
84,69,62,68,30
78,40,17,12,4
80,155,161,191,154
76,78,85,84,39
53,78,62,76,46
90,77,69,71,33
66,52,53,43,35
81,83,91,104,70
87,94,121,117,82
57,114,117,170,110
74,64,88,65,59
73,70,102,91,73
70,45,35,24,6
70,91,98,97,69
76,64,60,45,23
92,90,96,120,76
75,77,63,38,22
73,104,165,186,127
46,49,56,71,33
83,76,78,65,43
93,121,137,139,122
82,67,31,22,21
60,85,64,72,42
89,70,42,61,20
88,59,39,29,6
56,68,63,66,36
66,57,38,37,15
61,84,70,129,50
87,60,88,90,69
49,41,33,33,29
75,65,77,73,43
80,66,61,57,27
87,53,62,43,17
61,55,55,79,51
81,114,146,146,117
78,80,83,75,56
68,82,59,44,32
80,51,56,30,13
81,77,64,58,22
85,103,68,61,43
83,57,54,26,15
71,95,66,84,45
72,39,38,37,18
59,45,32,28,7
63,55,55,63,24
87,80,54,65,43
98,90,69,58,34
52,62,59,53,34
74,67,38,23,19
79,48,41,33,11
69,68,74,76,74
82,91,55,58,36
82,93,70,75,42
63,77,81,83,47
50,83,80,60,27
79,73,73,54,31
87,58,43,48,15
60,108,141,190,121
72,55,40,26,6
86,62,39,33,8
59,65,86,78,54
89,98,96,100,52
88,118,137,136,79
93,73,73,92,44
77,83,92,72,39
108,98,119,119,75
78,67,70,47,21
69,100,101,120,66
76,74,48,28,16
65,42,23,9,5
65,61,34,40,10
64,81,75,79,36
71,49,32,26,13
59,68,56,38,21
66,74,58,46,20
93,42,41,38,13
60,48,36,21,13
104,81,85,84,52
117,75,74,64,29
83,70,64,78,40
87,28,23,6,3
63,72,89,69,42
76,108,156,186,130
55,47,47,34,9
75,58,41,31,26
60,85,63,74,56
74,97,126,139,150
81,74,54,60,46
59,48,54,12,14
69,75,103,105,55
51,70,73,70,39
79,78,97,91,65
74,48,53,23,7
74,58,72,70,23
50,44,44,56,40
72,76,108,131,62
53,40,34,20,9
76,80,78,114,74
89,88,108,96,51
77,55,36,39,17
73,123,95,97,93
74,86,71,61,25
71,79,109,133,117
69,54,61,37,17
83,106,93,104,56
78,110,122,145,112
65,52,64,65,57
73,90,138,165,145
96,58,45,58,26
59,65,65,100,72
60,92,122,136,91
62,83,94,92,63
67,80,62,39,25
62,60,44,43,17
92,113,103,132,93
62,96,85,75,46
67,95,111,134,105
43,95,99,88,71
82,54,51,37,32
73,118,124,189,168
96,111,106,107,59
62,64,74,52,34
56,83,83,79,29
77,41,50,39,15
92,91,84,90,52
75,57,66,57,30
59,88,58,60,31
77,43,47,42,21
66,77,61,52,23
81,80,66,38,18
88,67,89,61,30
65,82,88,84,62
70,85,90,74,62
108,93,137,149,131
79,71,89,58,46
86,77,72,45,23
69,97,91,131,92
101,82,94,87,51
68,88,74,86,48
71,69,32,27,15
105,95,51,45,21
84,85,86,89,42
77,104,134,139,103
78,83,101,103,53
81,31,41,21,6
97,93,44,59,22
93,110,150,134,110
84,72,65,42,23
79,53,52,59,32
53,75,56,41,21
89,119,150,177,146
79,121,156,228,168
65,89,108,119,91
68,83,78,69,45
71,72,94,103,63
74,38,32,25,5
75,58,32,14,6
100,95,81,58,41
93,115,134,181,142
54,79,73,72,48
111,108,134,128,131
91,74,52,39,24
88,117,116,150,104
51,63,65,67,28
92,68,51,34,17
76,64,64,64,20
71,114,140,142,151
79,84,64,75,36
82,58,88,44,40
66,82,98,104,73
81,78,79,54,42
79,68,52,31,15
61,63,45,32,9
89,102,109,143,134
96,86,154,149,123
57,44,46,29,16
89,123,100,114,94
78,82,51,47,30
76,105,113,75,84
69,60,31,33,5
70,70,45,42,14
62,52,38,18,11
87,59,37,30,11
72,64,36,20,14
81,77,77,76,45
89,109,152,150,151
79,79,64,62,26
81,69,72,88,39
58,73,90,75,43
58,48,50,21,6
79,78,52,53,33
71,61,59,70,39
82,81,76,98,44
84,58,68,68,37
80,101,162,176,165
65,58,52,37,32
87,51,51,42,21
73,68,45,49,26
89,80,48,29,14
89,53,55,60,27
83,80,71,61,30
70,59,66,61,26
64,88,116,123,94
85,86,99,120,70
80,75,55,64,25
76,88,112,76,48
85,79,67,59,54
68,40,44,24,6
116,67,87,81,47
70,79,92,117,67
68,67,39,59,28
116,68,54,48,24
56,44,54,59,21
67,57,56,30,7
65,80,41,33,18
58,82,63,54,38
62,92,127,202,182
64,100,95,143,85
68,109,112,148,97
77,102,183,208,206
69,67,65,36,43
91,101,129,107,72
63,79,72,54,28
83,69,79,79,41
86,77,87,112,75
68,96,149,137,143
92,80,134,104,92
70,57,31,29,13
100,102,118,108,66
55,72,57,67,43
62,81,85,100,69
66,71,124,131,109
81,61,51,51,22
100,77,112,83,52
99,93,75,78,54
76,71,70,55,45
77,55,51,40,12
101,59,39,28,12
58,62,27,34,13
93,70,60,57,20
67,82,118,114,99
87,97,98,127,87
79,80,103,141,104
92,80,48,55,33
112,102,116,113,93
78,51,24,21,7
77,75,60,62,30
95,68,63,41,24
75,62,67,44,23
74,54,59,50,29
73,88,80,94,72
64,86,91,57,42
72,103,124,158,140
49,82,61,40,25
80,66,81,85,54
59,77,114,111,80
78,96,97,101,63
84,59,84,75,53
73,78,60,77,49
91,70,43,21,9
68,103,143,170,183
87,102,84,92,65
65,72,63,58,42
85,72,48,16,9
56,61,26,7,2
81,46,24,24,3
55,68,40,45,26
68,57,63,55,32
76,82,93,59,48
76,67,93,81,54
72,45,66,37,22
68,89,124,149,98
54,53,48,36,13
68,54,34,42,14
80,61,38,44,17
88,59,64,52,26
79,34,20,12,3
78,59,62,38,25
91,79,100,127,84
77,80,123,76,50
72,70,69,87,47
89,60,43,38,9
66,85,117,112,89
74,94,129,118,61
112,114,113,145,84
77,68,43,54,25
67,89,61,57,40
72,91,145,153,85
57,112,103,119,87
56,79,81,86,38
76,71,89,84,52
67,48,60,40,23
56,42,24,16,5
59,73,68,75,41
58,78,72,73,46
88,58,41,21,17
44,77,58,52,28
60,87,76,100,61
100,57,65,64,27
73,113,188,198,174
84,98,136,180,108
60,68,41,34,14
102,80,55,34,13
59,72,61,56,32
75,103,111,149,88
72,100,102,123,99
80,91,57,61,42
61,59,52,37,15
100,76,81,73,60
70,101,123,106,113
75,113,173,249,193
92,72,57,52,25
61,76,50,47,22
95,70,78,62,45
82,63,54,43,26
61,59,72,52,33
83,83,66,96,40
94,65,66,87,30
62,90,83,113,85
97,81,77,66,43
72,81,89,102,74
80,72,77,73,41
91,68,70,52,22
88,50,50,36,17
80,88,78,58,36
74,67,57,38,32
77,118,118,102,68
62,67,21,31,12
78,87,87,86,43
71,49,25,23,5
99,30,27,9,4
71,59,30,28,21
78,79,88,81,55
90,100,125,109,76
82,52,32,28,14
79,100,89,72,58
86,84,68,71,38
93,58,48,54,24
87,95,105,128,112
87,60,49,37,21
72,49,40,22,23
83,68,86,75,51
83,94,124,142,162
101,79,92,73,47
98,92,83,73,49
71,60,36,40,22
74,83,81,103,76
73,69,66,71,44
80,70,65,45,21
64,88,96,124,89
47,73,41,40,35
82,53,43,39,15
63,72,77,58,24
69,76,59,30,15
70,66,71,87,47
83,51,22,29,8
62,56,58,53,19
75,72,43,38,24
72,49,56,34,19
77,97,131,183,144
86,69,46,17,18
66,93,69,91,54
58,62,57,54,39
75,87,52,34,27
90,75,62,35,35
72,65,74,61,35
60,84,81,98,59
63,34,45,34,14
54,68,86,97,92
71,82,97,68,48
55,65,74,62,37
68,76,43,44,22
65,49,35,14,10
75,65,49,25,11
53,61,85,69,55
61,34,39,20,9
89,108,129,159,131
100,76,129,169,141
88,65,77,65,30
67,95,91,105,83
71,85,86,140,110
77,76,48,37,23
65,50,44,32,10
67,67,70,88,32
65,56,49,25,19
72,74,75,106,46
89,55,22,16,7
82,63,71,58,47
70,89,154,215,216
89,48,26,24,12
50,119,194,280,220
80,69,85,90,66
58,57,38,34,18
70,119,111,173,138
90,35,41,22,3
65,109,109,132,131
68,73,56,47,10
76,46,20,13,3
51,71,49,49,25
84,35,35,6,4
68,77,70,81,36
71,53,66,66,24
91,66,66,75,60
52,83,72,74,51
50,60,47,43,27
69,52,16,13,3
75,106,123,121,99
74,72,51,28,9
68,99,93,135,85
51,54,65,73,44
63,65,66,88,75
